"","Amp_name","Chr","Start","End","Color","Color2","L1_DNA_count","L2_DNA_count","L3_DNA_count","L4_DNA_count","L1_RNA_count","L2_RNA_count","L3_RNA_count","L4_RNA_count","DNA_count_mean","DNA_count_SD","RNA_count_mean","RNA_count_SD","Pass_DNA_count","L1_DNA_prop","L2_DNA_prop","L3_DNA_prop","L4_DNA_prop","L1_RNA_prop","L2_RNA_prop","L3_RNA_prop","L4_RNA_prop","DNA_prop_mean","DNA_prop_SD","RNA_prop_mean","RNA_prop_SD","Sign","L1_Activity","L2_Activity","L3_Activity","L4_Activity","Mean_act","Mean_act_SD","Maxi_counts","Maxi_prop","GC","GC_above_mean","Perfect_In_silico_specificity","Amp_name2","At_least_1_specific_in_sil_prod","MeanRatio_MoM","MeanRatio","MeanRatio_sd","MSD","Amp_Full_Name","Pass_MeanRatio_SD","Pass_prop_DNA_and_RNA","Passed_QC","Passed_QC_with_SD","Act_Rank_Clean","training","fit","lwr","upr","Residuals_Manual","Residuals_Z_scaled_to_lm","Pvalue"
"44_GWAS","44_GWAS","2",144602114,144602995,"STAR408","GWAS",70287,22460,29068,21558,37476,31904,39214,7336,35843.25,23205.2844179223,28982.5,14764.0245077915,TRUE,0.00469096376770102,0.00246071533453873,0.00223776125196385,0.00252069845636459,0.00301908803411738,0.00198778279370667,0.00267985021205201,0.000866090281813311,0.00297753470264205,0.00114875375000865,0.00213820283042234,0.000950480080781853,"Negative",0.643596536580583,0.807806886804843,1.19755859106962,0.343591388183102,0.748138350659537,0.3559616657431,20793,0.00126387603073162,0.39,"FALSE",TRUE,"44_GWAS",TRUE,0.718111808579446,0.748138350659537,0.3559616657431,0.392176684916437,"44_EPIL",TRUE,TRUE,TRUE,TRUE,113,TRUE,-8.38681545994299,-8.49944223608222,-8.27418868380375,-0.482570110779079,-0.621708201859358,0.732933121248228
"45_GWAS","45_GWAS","1",145789010,145789935,"STAR408","GWAS",35203,11478,16603,10941,21404,656,23332,249,18556.25,11387.4657225975,11410.25,12678.466741553,TRUE,0.0023496244741096,0.00125771750162179,0.00127831160428931,0.00127948526838386,0.00172447182354409,4.12044340540194e-05,0.00159462816620551,2.97785639969451e-05,0.00154128471210114,0.000538985880416737,0.000847520746950143,0.000939159368951682,"Negative",0.733935078794917,0.0327612790637702,1.24744871348646,0.0232738623357179,0.509354733420217,0.59403562993823,17174,0.00104395850314667,0.47,"TRUE",TRUE,"45_GWAS",TRUE,0.549879422209262,0.509354733420217,0.59403562993823,-0.0846808965180126,"45_EPIL",FALSE,TRUE,TRUE,FALSE,81,TRUE,-9.71723843406948,-9.86393123086288,-9.57054563727609,-0.487225260233076,-0.627705557542574,0.73490157800358
"46_GWAS","46_GWAS","4",149803806,149804720,"STAR408","GWAS",35031,20685,35198,18848,54489,89735,50131,36605,27440.5,8893.11218490655,57740,22648.282731074,TRUE,0.00233814601217544,0.00226627705795636,0.00270959649787199,0.00220387753337054,0.00438950276722362,0.0055903356968388,0.00342581224923286,0.00432002109439511,0.00237947427534358,0.000226816028945151,0.0044314179519226,0.000888537996062281,"Positive",1.87734330720414,2.46674857216263,1.26432561155263,1.96019108547661,1.892152144099,0.493009739358379,20079,0.00122048804656592,0.42,"TRUE",TRUE,"46_GWAS",TRUE,1.86235169585211,1.892152144099,0.493009739358379,1.39914240474062,"46_EPIL",TRUE,TRUE,TRUE,TRUE,249,TRUE,-8.85233123112841,-8.94992779533012,-8.75473466692669,1.0343153483816,1.33253660148928,0.0913419611929114
"49_LD","49_LD","2",165972108,165973025,"STAR408","LD",117542,67116,92211,54791,2826,27868,2092,16093,82915,27844.8829649782,12219.75,12256.7485186733,TRUE,0.00784453771362118,0.00735245374527804,0.00709797217078563,0.00640590500022476,0.000227994722994653,0.00173636221448374,0.000143292298318622,0.00189947277270056,0.0071752171574774,0.000599224720840063,0.00100178050212439,0.000945376139047674,"Negative",0.0290641375334031,0.236160916428599,0.0201877796743689,0.296519035582624,0.145482967304749,0.1417587297098,144478,0.00877990239142346,0.49,"TRUE",TRUE,"49_LD",TRUE,0.139616750286146,0.145482967304749,0.1417587297098,0.00372423759494891,"49_SCN1A",TRUE,TRUE,TRUE,TRUE,7,FALSE,-7.54668636300811,-7.70829834742219,-7.38507437859403,-2.41653148416512,-3.11328325190163,0.999074908227673
"5_LD","5_LD","12",2235350,2236252,"STAR408","LD",115719,119706,142282,99854,119701,175148,130573,94855,119390.25,17504.9998262401,130069.25,33565.3168054467,TRUE,0.00772287936416795,0.0131133038666678,0.010952011746294,0.0116741342448302,0.00964239676448005,0.0109110953433126,0.00892243936244177,0.0111938968616878,0.01086558230549,0.00227962425857319,0.0101674570829805,0.00106963139196978,"Negative",1.24854944766043,0.832063029596003,0.814684970134458,0.958863126543622,0.963540143483629,0.200579387495188,169854,0.0103219380863656,0.48,"TRUE",TRUE,"5_LD",TRUE,0.935748936147059,0.963540143483629,0.200579387495188,0.762960755988441,"5_CACNA1C",TRUE,TRUE,TRUE,TRUE,150,TRUE,-6.89132221667151,-7.07734779610802,-6.70529663723501,0.271424928067937,0.349684118845427,0.363287886728996
"52_LD","52_LD","2",165980880,165981764,"STAR408","LD",12277,2949,3032,4404,14224,33381,38541,3443,5665.5,4457.87726016169,22397.25,16404.5627468905,TRUE,0.000819652274677459,0.000323427889807129,0.000233731486472123,0.000515257086239187,0.00114611540294204,0.00207979176187126,0.00263386391077669,0.000406691168301372,0.000473017184298974,0.00025921335961499,0.00156661556097284,0.000987355699658735,"Positive",1.39829466512863,6.43046511267631,11.2687595091765,0.789297574284271,4.97170421531642,4.90043092846334,2291,0.000139556026482754,0.34,"FALSE",TRUE,"52_LD",TRUE,3.31196331332996,4.97170421531642,4.90043092846334,0.0712732868530788,"52_SCN1A",TRUE,TRUE,TRUE,TRUE,292,FALSE,-10.865039244271,-11.0609617812632,-10.6691167072787,1.5469061532523,1.99292128024884,0.0231350338499472
"54_LD","54_LD","2",165988146,165989036,"STAR408","LD",105901,75874,107816,66251,56293,94928,101384,36774,88960.5,21051.4314081806,72344.75,30963.5169985043,TRUE,0.00706767274050815,0.0083118286333391,0.00829911230331361,0.00774567170779367,0.00453481683167572,0.00591383100603222,0.00692794582912019,0.00433996418460408,0.00785607134623863,0.000588149764396122,0.00542913946285805,0.00122030900061924,"Negative",0.641628015072707,0.711495781122291,0.834781549630802,0.560308304861052,0.687053412671713,0.116259509898963,131779,0.00800821610161932,0.46,"TRUE",TRUE,"54_LD",TRUE,0.691075631009569,0.687053412671713,0.116259509898963,0.57079390277275,"54_SCN1A",TRUE,TRUE,TRUE,TRUE,108,TRUE,-7.27752956391801,-7.43488175037687,-7.12017737745915,-0.247531176683574,-0.31890114891622,0.625099263467025
"56_LD","56_LD","2",166000177,166001091,"STAR408","LD",35369,7797,11381,12698,41825,48889,590,4338,16811.25,12543.9657305814,23910.5,24978.5457876688,TRUE,0.00236070252458093,0.000854490855931818,0.000876366473109487,0.00148489278192649,0.00336940447885253,0.00304585478035223,4.06601667947942e-05,0.000512306941893251,0.00139411315888718,0.000707528515871041,0.0017420565919732,0.00170833104309759,"Positive",1.42728888700226,3.56452589189002,0.0463963057036236,0.345012749828702,1.34580595860615,1.59367605478262,7225,0.00043938279661376,0.34,"FALSE",TRUE,"56_LD",TRUE,1.24958048123135,1.34580595860615,1.59367605478262,-0.247870096176471,"56_SCN1A",FALSE,TRUE,TRUE,FALSE,192,TRUE,-9.27596358429805,-9.42068952273423,-9.13123764586188,0.110970791329876,0.142966689389911,0.443158244457361
"57_LD","57_LD","2",166001418,166002339,"STAR408","LD",7901,7164,12920,9928,4796,627,67,167,9478.25,2574.96852731575,1414.25,2267.65008691082,TRUE,0.000527618847794661,0.000785150332508359,0.000994825599284466,0.00116105737355251,0.000386680259009423,3.93978937176802e-05,4.92341260906711e-06,2.0102035019812e-05,0.000867163038284999,0.00027367130588099,0.000112775900088996,0.000183147057467589,"Negative",0.732878024781844,0.0501787900819117,0.0049490208259702,0.0173135587247557,0.20132984860362,0.354879101737501,3771,0.00022949190402509,0.35,"FALSE",TRUE,"57_LD",TRUE,0.130051553295023,0.20132984860362,0.354879101737501,-0.15354925313388,"57_SCN1A",FALSE,TRUE,TRUE,FALSE,6,FALSE,-10.0192724167139,-10.1711710957055,-9.86737373772231,-3.09498116226933,-3.98734842917766,0.999966592068238
"58_LD","58_LD","2",166004510,166005424,"STAR408","LD",42339,16129,25281,18522,41806,97604,36149,13741,25567.75,11833.4222543607,47325,35642.7890509894,TRUE,0.00282584717388922,0.00176720055761311,0.00194627021179189,0.00216576549613953,0.00336787400921584,0.00608053107293028,0.00247041779985459,0.00162192160008816,0.00217627085985844,0.000462708893620601,0.00338518612052221,0.00193313967172474,"Positive",1.19181038533681,3.4407702321818,1.26930874494561,0.748890682291887,1.66269501118903,1.20734901448761,18251,0.00110940508430417,0.35,"FALSE",TRUE,"58_LD",TRUE,1.5554985286815,1.66269501118903,1.20734901448761,0.455345996701419,"58_SCN1A",TRUE,TRUE,TRUE,TRUE,233,TRUE,-8.66651262047515,-8.80471167745221,-8.5283135634981,0.459963492441307,0.592583480450055,0.27672996864754
"59_LD","59_LD","2",166010959,166011862,"STAR408","LD",22308,11839,24056,12215,16933,40082,27110,7141,17604.5,6481.57555434376,22816.5,14105.1823218749,TRUE,0.00148907350526735,0.00129726241308446,0.00185198013410225,0.00142842617461796,0.00136432815272072,0.00249722716855432,0.00185278009223549,0.000843079023879885,0.001516685556768,0.000237431473271275,0.00163935360934761,0.000705027215654003,"Positive",0.916226195614013,1.92499770545016,1.0004319474699,0.590215328492822,1.10796779425673,0.572693719942164,11571,0.000703478285667136,0.34,"FALSE",TRUE,"59_LD",TRUE,1.08087902731862,1.10796779425673,0.572693719942164,0.535274074314561,"59_SCN1A",TRUE,TRUE,TRUE,TRUE,174,TRUE,-9.15207432042156,-9.29636297604647,-9.00778566479666,-0.100582886234879,-0.129583668656881,0.551552087592774
"6_LD","6_LD","12",2236981,2237909,"STAR408","LD",41207,32593,67022,28690,143286,133549,135856,78476,42378,17241.4765995646,122791.75,29834.5048377992,TRUE,0.002750302877904,0.00357071142276924,0.00515913725901074,0.00335448695186035,0.0115421928898142,0.00831970667257553,0.00928342841093737,0.00926106920173095,0.00370865962788608,0.00102742412702308,0.00960159929376452,0.00136947017145894,"Positive",4.19669883726061,2.32998573324171,1.79941489145754,2.76080048443619,2.77172498659901,1.02813590361189,44690,0.00271603661561623,0.44,"TRUE",TRUE,"6_LD",TRUE,2.58896751310591,2.77172498659901,1.02813590361189,1.74358908298712,"6_CACNA1C",TRUE,TRUE,TRUE,TRUE,272,TRUE,-8.29047231335794,-8.39937766101062,-8.18156696570526,1.58796275755202,2.04581562049801,0.0203872572961795
"60_LD","60_LD","2",166015235,166016124,"STAR408","LD",27019,14028,18736,12997,9612,5734,79255,28473,18195,6391.1071028422,30768.5,33815.8428600166,TRUE,0.00180346323882422,0.00153705136375421,0.00144249179670726,0.00151984830073654,0.000774614036393754,0.000357535876396447,0.00541586431214895,0.00336039263534577,0.00157571367500556,0.000157304001888519,0.00247710171507123,0.00236696374372656,"Positive",0.429514735714142,0.232611534544412,3.75452000802473,2.21100529159211,1.65691289246885,1.65751969233019,21954,0.00133442708061449,0.36,"FALSE",TRUE,"60_LD",TRUE,1.57205065511823,1.65691289246885,1.65751969233019,-0.000606799861338825,"60_SCN1A",FALSE,TRUE,TRUE,FALSE,235,TRUE,-9.18652937777447,-9.31216387913658,-9.06089487641237,0.529398203043453,0.682038107064606,0.247607427581808
"61_LD","61_LD","2",166016324,166017213,"STAR408","LD",40663,7963,11125,9565,27455,35950,66096,7832,17329,15609.4717399405,34333.25,24228.8584319746,TRUE,0.00271399890527506,0.000872674942643183,0.000856661771159653,0.00111861973700386,0.00221188612731332,0.00223982631787317,0.0045167057111356,0.000924621481479872,0.00139048883902044,0.000890448252992251,0.00247325990945049,0.00149407264668056,"Positive",0.814991532610491,2.56662155451504,5.27244924799363,0.826573544962118,2.37015897002032,2.102624401992,8609,0.000523484995612811,0.32,"FALSE",TRUE,"61_LD",TRUE,1.77869813841356,2.37015897002032,2.102624401992,0.267534568028316,"61_SCN1A",TRUE,TRUE,TRUE,TRUE,247,TRUE,-9.1892032956094,-9.35500301502583,-9.02340357619298,0.529832868294344,0.682598098132237,0.247430418100794
"62_LD","62_LD","2",166019858,166020786,"STAR408","LD",46137,11181,20960,15278,22372,14326,294,1342,23389,15686.4605100492,9583.5,10649.7914064079,TRUE,0.00307930762985377,0.00122518332238519,0.00161367639489644,0.001786515653264,0.00180244522398181,0.000892770171907699,2.04343938713234e-05,0.000158759614875072,0.00192617075009985,0.000803796057336446,0.000718602351158975,0.000817702510840845,"Negative",0.585341070345544,0.728682928991925,0.0126632538816029,0.0888655045283345,0.353888189436852,0.356236350868302,14823,0.000901094146320974,0.39,"FALSE",TRUE,"62_LD",TRUE,0.373073026429107,0.353888189436852,0.356236350868302,-0.00234816143145017,"62_SCN1A",FALSE,TRUE,TRUE,FALSE,50,TRUE,-9.02716333001433,-9.13160772003263,-8.92271893999603,-1.41535539390581,-1.82344085819264,0.965881676592654
"63_LD","63_LD","2",166024929,166025828,"STAR408","LD",105677,81424,110003,78583,101827,128378,106730,89062,93921.75,16209.7039943157,106499.25,16377.0220609039,TRUE,0.00705272404589623,0.00891979056856848,0.0084674489562991,0.00918738226955107,0.00820262759152167,0.00799758184225794,0.00729323968739341,0.0105102854913886,0.00840683646007872,0.000950380271793449,0.00850093365314042,0.00139503513416812,"Positive",1.16304388745999,0.896610944032676,0.861326678794777,1.14399131145571,1.01624320543579,0.15935393210229,93919,0.00570755912611062,0.4,"FALSE",TRUE,"63_LD",TRUE,1.01119293726107,1.01624320543579,0.15935393210229,0.856889273333497,"63_SCN1A",TRUE,TRUE,TRUE,TRUE,165,TRUE,-6.90615131326758,-7.08879903499804,-6.72350359153713,0.0279883290068952,0.0360581256717968,0.485618005735421
"64_LD","64_LD","2",166026339,166027209,"STAR408","LD",7762,3469,8468,3457,3186,99,106,107,5789,2701.25859554394,874.5,1541.00410987988,TRUE,0.000518342648906016,0.000380390089143935,0.000652148516938132,0.00040454512532577,0.000256993095058266,6.50640069743565e-06,7.58829485236225e-06,1.30216479633732e-05,0.000488856595078463,0.000124374549857075,7.10273596428593e-05,0.000124009927587494,"Negative",0.495797703701714,0.0171045484178577,0.0116358385479272,0.0321883694751906,0.139181615035672,0.237902868544359,2049,0.000124850295154885,0.36,"FALSE",TRUE,"64_LD",TRUE,0.145292833026952,0.139181615035672,0.237902868544359,-0.0987212535086867,"64_SCN1A",FALSE,TRUE,TRUE,FALSE,9,FALSE,-10.9072030135164,-11.0959900998179,-10.7184159272149,-2.87406260506518,-3.70273304192332,0.99989335535724
"65_LD","65_LD","2",166029147,166030062,"STAR408","LD",63252,40866,56405,42272,34289,44140,83877,14905,50698.75,10921.5148941588,44302.75,29043.9359405138,TRUE,0.00422148132754552,0.00447695810567962,0.00434193092853657,0.00494233262569988,0.0027623718903209,0.0027500182266531,0.00573168702313639,0.00175928110898307,0.0044956757468654,0.000315527477013148,0.00325083956227336,0.00171937715664786,"Negative",0.654360798020399,0.614260433476992,1.32007789102906,0.35596169708103,0.73616520490187,0.411121014893393,71603,0.00435147193473576,0.42,"TRUE",TRUE,"65_LD",TRUE,0.723103654559608,0.73616520490187,0.411121014893393,0.325044190008476,"65_SCN1A",TRUE,TRUE,TRUE,TRUE,115,TRUE,-7.91695829955045,-8.03714917636383,-7.79676742273708,-0.348013628229518,-0.448355424831058,0.673051646839662
"66_LD","66_LD","2",166030013,166030928,"STAR408","LD",47165,16988,21936,15786,20714,25664,63458,6489,25468.75,14706.986488854,29081.25,24316.381109244,TRUE,0.00314791146048346,0.00186129772920988,0.00168880057108019,0.00184590496281417,0.00166889161042217,0.00159906514892196,0.00433645034298656,0.000766138817866583,0.00213597868089692,0.000679109367589408,0.00209263648004932,0.00155107157289531,"Negative",0.530158370517148,0.859113039159389,2.56776934899595,0.415047813024223,1.09302214292418,1.00100909235499,19113,0.0011617866562241,0.33,"FALSE",TRUE,"66_LD",TRUE,0.97970850494191,1.09302214292418,1.00100909235499,0.0920130505691834,"66_SCN1A",TRUE,TRUE,TRUE,TRUE,163,TRUE,-8.60339956474571,-8.76394697264455,-8.44285215684688,-0.297063002675095,-0.382714347836235,0.649034212532508
"67_LD","67_LD","2",166031554,166032444,"STAR408","LD",10788,2491,4070,4244,2512,9545,69,627,5398.25,3678.67950719639,3188.25,4364.83320605343,TRUE,0.000720283496654496,0.000273257337314326,0.000313627895159341,0.000496551791892675,0.000202701698472502,0.000594940194389159,5.0600732369284e-06,7.43850024525097e-05,0.000450930130255209,0.000204166677916947,0.000219271742137775,0.000263489505669537,"Negative",0.281419329214111,2.17721580776733,0.0161340024756331,0.149803109498369,0.65614306223886,1.01981565615258,4525,0.000275310587583822,0.33,"FALSE",TRUE,"67_LD",TRUE,0.486265448737425,0.65614306223886,1.01981565615258,-0.363672593913722,"67_SCN1A",FALSE,TRUE,TRUE,FALSE,74,TRUE,-10.8900479045976,-11.0932867697356,-10.6868090394596,-1.26494457312945,-1.62966250591531,0.948413577068647
"68_LD","68_LD","2",166032276,166033176,"STAR408","LD",10255,4976,7052,6905,9264,2482,95,263,7297,2187.1209385857,3026,4298.58542623811,TRUE,0.000684713611707391,0.000545470924529642,0.000543156884278112,0.000807644218493101,0.000746582276732262,0.000154954180749032,6.83666139912516e-06,3.14306543101141e-05,0.000645246409752061,0.000126896449880653,0.000234950943297633,0.000347190023381044,"Negative",1.09035699592797,0.284074134441993,0.0125869000228387,0.0389164604790427,0.356483622717961,0.504290630593098,5677,0.000345314730103262,0.33,"FALSE",TRUE,"68_LD",TRUE,0.364125921115801,0.356483622717961,0.504290630593098,-0.147807007875136,"68_SCN1A",FALSE,TRUE,TRUE,FALSE,48,TRUE,-10.3632583401006,-10.5430929598456,-10.1834237203557,-1.69209447946426,-2.17997135070281,0.985370207364521
"69_LD","69_LD","2",166033277,166034165,"STAR408","LD",6915,3304,2593,1766,76,4754,61051,978,3644.5,2269.10591790394,16714.75,29626.879162623,TRUE,0.000461817897404706,0.000362315545123602,0.000199941001487837,0.000206853545701073,6.479380842056e-06,0.000296487271927054,0.0041719792773555,0.000115805266732677,0.000307731997429305,0.0001271707370418,0.00114768779921432,0.00201973756524752,"Positive",0.0140301640072167,0.818312313444647,20.8660517168075,0.559841825965258,5.56455900505616,10.2065028506898,2928,0.000178264914316854,0.32,"FALSE",TRUE,"69_LD",TRUE,3.72950427255449,5.56455900505616,10.2065028506898,-4.64194384563364,"69_SCN1A",FALSE,TRUE,TRUE,FALSE,296,FALSE,-11.4064797631431,-11.6427444580282,-11.170215068258,1.63942572347248,2.11211675952443,0.0173382179200693
"7_LD","7_LD","12",2239587,2240506,"STAR408","LD",64336,43462,59780,40665,175643,208446,143173,107054,52060.75,11748.3360914074,158579,43474.3918723042,TRUE,0.00429382233182819,0.00476133093159953,0.00460170971400801,0.0047544613256071,0.0141485826810985,0.0129853774163961,0.00978340131796789,0.0126334575567128,0.00460283107576071,0.000218785738603122,0.0123877047430438,0.00185298808347382,"Positive",3.29510202977457,2.72725790392262,2.12603617481267,2.65717958176883,2.70139392256967,0.478243211462089,83574,0.00507891949558665,0.48,"TRUE",TRUE,"7_LD",TRUE,2.69132291390826,2.70139392256967,0.478243211462089,2.22315071110759,"7_CACNA1C",TRUE,TRUE,TRUE,TRUE,277,TRUE,-8.15408960517903,-8.29007792479464,-8.01810128556341,1.81914231776726,2.34365053707835,0.00954802717340869
"71_LD","71_LD","2",166036864,166037781,"STAR408","LD",53503,26839,32919,27480,26463,52683,105500,63297,35185.25,12512.748442422,61985.75,32881.6881903895,TRUE,0.00357087943570813,0.00294040277856926,0.00253417846762327,0.00321302816336486,0.00213197950207136,0.00328220009194088,0.00720919340125872,0.00746984928290286,0.00306462221131638,0.00043784385974433,0.00502330556954346,0.00271752929863388,"Positive",0.597046061189286,1.11624166453071,2.84478520094917,2.32486268501302,1.72073390292055,1.04188101334087,29316,0.00178179730390279,0.32,"FALSE",TRUE,"71_LD",TRUE,1.63912718213503,1.72073390292055,1.04188101334087,0.678852889579678,"71_SCN1A",TRUE,TRUE,TRUE,TRUE,243,TRUE,-8.02737704972044,-8.21568433954308,-7.8390697598978,0.390229802412587,0.502743670506623,0.307572250943314
"72_LD","72_LD","2",166037079,166037968,"STAR408","LD",60775,34363,41032,34486,32928,55493,96136,70546,42664,12469.4029528282,63775.75,26540.5959035713,TRUE,0.004056178128645,0.00376460198589644,0.00315864818215063,0.00403208623956274,0.00265274193371374,0.00345724762108271,0.00656934834161216,0.00832527804577162,0.0037528786340637,0.000417610160053922,0.00525115398554506,0.00265566817289559,"Positive",0.654000354417352,0.918356743696892,2.07979742053428,2.06475693998907,1.4292278646594,0.750356570236266,36519,0.00221950549710377,0.37,"FALSE",TRUE,"72_LD",TRUE,1.39923362772299,1.4292278646594,0.750356570236266,0.678871294423133,"72_SCN1A",TRUE,TRUE,TRUE,TRUE,211,TRUE,-7.95599139045885,-8.09827968653041,-7.8137030943873,0.382841607866452,0.493225258479718,0.310926716283067
